route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
FGBR-826,FGBR,"Ferny Grove line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-827,FGBR,"Ferny Grove line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-829,FGBR,"Ferny Grove line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGCL-816,FGCL,"Ferny Grove line - Cleveland line",,2,http://www.translink.com.au,00447C,FFFFFF
GCN-867,GLKN,"Broadbeach - Gold Coast Hospital",,0,http://jp.translink.com.au/travel-information/network-information/trams/T/g-link,FFD400,000000
GCS-867,GLKS,"Gold Coast Hospital - Broadbeach",,0,http://jp.translink.com.au/travel-information/network-information/trams/T/g-link,FFD400,000000
GYBR-816,GYBR,"Gympie North line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
GYBR-822,GYBR,"Gympie North line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
GYBR-824,GYBR,"Gympie North line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
GYBR-825,GYBR,"Gympie North line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
GYBR-826,GYBR,"Gympie North line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
GYBR-827,GYBR,"Gympie North line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
GYBR-829,GYBR,"Gympie North line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
HOLM-654,HOLM,"Thornton St - Eagle St",,4,http://jp.translink.com.au/travel-information/network-information/ferries/T/holman-street-to-thornton-street-cross-river-ferry,00447C,FFFFFF
IPBR-816,IPBR,"Ipswich line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-822,IPBR,"Ipswich line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-824,IPBR,"Ipswich line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-825,IPBR,"Ipswich line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-826,IPBR,"Ipswich line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-827,IPBR,"Ipswich line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPBR-829,IPBR,"Ipswich line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-816,IPCA,"Ipswich line - Caboolture line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-822,IPCA,"Ipswich line - Caboolture line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-824,IPCA,"Ipswich line - Caboolture line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-825,IPCA,"Ipswich line - Caboolture line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-826,IPCA,"Ipswich line - Caboolture line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-827,IPCA,"Ipswich line - Caboolture line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPCA-829,IPCA,"Ipswich line - Caboolture line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPDB-822,IPDB,"Ipswich line - Doomben line",,2,http://www.translink.com.au,00447C,FFFFFF
IPDB-824,IPDB,"Ipswich line - Doomben line",,2,http://www.translink.com.au,00447C,FFFFFF
IPDB-825,IPDB,"Ipswich line - Doomben line",,2,http://www.translink.com.au,00447C,FFFFFF
IPDB-829,IPDB,"Ipswich line - Doomben line",,2,http://www.translink.com.au,00447C,FFFFFF
IPFG-816,IPFG,"Ipswich line - Ferny Grove line",,2,http://www.translink.com.au,00447C,FFFFFF
IPNA-816,IPNA,"Ipswich line - Nambour line",,2,http://www.translink.com.au,00447C,FFFFFF
IPNA-822,IPNA,"Ipswich line - Nambour line",,2,http://www.translink.com.au,00447C,FFFFFF
IPNA-824,IPNA,"Ipswich line - Nambour line",,2,http://www.translink.com.au,00447C,FFFFFF
IPNA-825,IPNA,"Ipswich line - Nambour line",,2,http://www.translink.com.au,00447C,FFFFFF
IPNA-826,IPNA,"Ipswich line - Nambour line",,2,http://www.translink.com.au,00447C,FFFFFF
IPNA-827,IPNA,"Ipswich line - Nambour line",,2,http://www.translink.com.au,00447C,FFFFFF
IPNA-829,IPNA,"Ipswich line - Nambour line",,2,http://www.translink.com.au,00447C,FFFFFF
IPRP-816,IPRP,"Ipswich line - Redcliffe Peninsula Line",,2,http://www.translink.com.au,00447C,FFFFFF
IPRP-822,IPRP,"Ipswich line - Redcliffe Peninsula Line",,2,http://www.translink.com.au,00447C,FFFFFF
IPRP-824,IPRP,"Ipswich line - Redcliffe Peninsula Line",,2,http://www.translink.com.au,00447C,FFFFFF
IPRP-825,IPRP,"Ipswich line - Redcliffe Peninsula Line",,2,http://www.translink.com.au,00447C,FFFFFF
IPRP-829,IPRP,"Ipswich line - Redcliffe Peninsula Line",,2,http://www.translink.com.au,00447C,FFFFFF
IPRW-816,IPRW,"Ipswich line - Rosewood line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-822,IPRW,"Ipswich line - Rosewood line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-824,IPRW,"Ipswich line - Rosewood line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-825,IPRW,"Ipswich line - Rosewood line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-826,IPRW,"Ipswich line - Rosewood line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-827,IPRW,"Ipswich line - Rosewood line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
IPRW-829,IPRW,"Ipswich line - Rosewood line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
N100-863,N100,"Valley - Forest Lake NightLink",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/N100,71BF5B,000000
N111-863,N111,"Valley - Eight Mile Plains NightLink",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/N111,71BF5B,000000
N130-863,N130,"Valley - Algester/Parkinson NightLink",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/N130,71BF5B,000000
N154-863,N154,"City/Valley - Browns Plains NightLink",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/N154,71BF5B,000000
N184-863,N184,"Valley - Garden City NightLink via Cavendish Road",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/N184,71BF5B,000000
N199-863,N199,"West End - Teneriffe Ferry NightLink",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/N199,71BF5B,000000
N200-863,N200,"Valley - Carindale Heights NightLink",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/N200,71BF5B,000000
N226-863,N226,"Valley - Wynnum NightLink via Bulimba",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/N226,71BF5B,000000
N250-839,N250,"Fortitude Valley - Victoria Pt",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/N250,71BF5B,000000
N250-872,N250,"Fortitude Valley - Victoria Pt",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/N250,71BF5B,000000
N310-853,N310,"City - Sandgate (NightLink)",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/N310,71BF5B,000000
N339-863,N339,"Valley - Bracken Ridge NightLink via Chermside",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/N339,71BF5B,000000
N345-863,N345,"Aspley - Valley NightLink",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/N345,71BF5B,000000
N385-863,N385,"Valley - The Gap NightLink",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/N385,71BF5B,000000
N392-863,N392,"Valley - Ferny Grove NightLink",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/N392,71BF5B,000000
N413-863,N413,"Valley - St Lucia NightLink",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/N413,71BF5B,000000
N449-863,N449,"Valley - Riverhills NightLink via Indooroopilly",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/N449,71BF5B,000000
N555-862,N555,"Fortitude Valley - Hyperdome",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/N555,71BF5B,000000
NABR-816,NABR,"Nambour line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
NABR-822,NABR,"Nambour line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
NABR-824,NABR,"Nambour line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
NABR-825,NABR,"Nambour line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
NABR-829,NABR,"Nambour line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
NAIP-816,NAIP,"Nambour line - Ipswich line",,2,http://www.translink.com.au,00447C,FFFFFF
NAIP-822,NAIP,"Nambour line - Ipswich line",,2,http://www.translink.com.au,00447C,FFFFFF
NAIP-824,NAIP,"Nambour line - Ipswich line",,2,http://www.translink.com.au,00447C,FFFFFF
NAIP-825,NAIP,"Nambour line - Ipswich line",,2,http://www.translink.com.au,00447C,FFFFFF
NAIP-826,NAIP,"Nambour line - Ipswich line",,2,http://www.translink.com.au,00447C,FFFFFF
NAIP-827,NAIP,"Nambour line - Ipswich line",,2,http://www.translink.com.au,00447C,FFFFFF
NAIP-829,NAIP,"Nambour line - Ipswich line",,2,http://www.translink.com.au,00447C,FFFFFF
NASP-816,NASP,"Nambour line - Springfield line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
NASP-822,NASP,"Nambour line - Springfield line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
NASP-824,NASP,"Nambour line - Springfield line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
NASP-825,NASP,"Nambour line - Springfield line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
NASP-829,NASP,"Nambour line - Springfield line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/sunshine-coast-line,00871C,FFFFFF
NHAM-654,NHAM,"UQ, South Bank, Riverside, Bretts Wharf, Apollo Rd",,4,http://jp.translink.com.au/travel-information/network-information/ferries/T/citycat,00447C,FFFFFF
NORM-654,NORM,"Norman Park - New Farm Park",,4,http://jp.translink.com.au/travel-information/network-information/ferries/T/norman-park-to-new-farm-park-cross-river-ferry,00447C,FFFFFF
NTHQ-654,NTHQ,"City Hopper Sydney St - North Quay",,4,http://jp.translink.com.au/travel-information/network-information/ferries/T/cityhopper,D20000,FFFFFF
P119-847,P119,"QEII Hospital - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P119,71BF5B,000000
P119-863,P119,"QEII Hospital - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P119,71BF5B,000000
P129-847,P129,"Algester - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P129,71BF5B,000000
P129-863,P129,"Algester - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P129,71BF5B,000000
P137-847,P137,"Sunnybank Hills - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P137,71BF5B,000000
P137-863,P137,"Sunnybank Hills - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P137,71BF5B,000000
P141-847,P141,"Browns Plains - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P141,71BF5B,000000
P141-863,P141,"Browns Plains - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P141,71BF5B,000000
P142-847,P142,"Browns Plains - City Pre-Paid Bullet",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P142,71BF5B,000000
P142-863,P142,"Browns Plains - City Pre-Paid Bullet",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P142,71BF5B,000000
P151-847,P151,"Calamvale - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P151,71BF5B,000000
P151-863,P151,"Calamvale - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P151,71BF5B,000000
P157-847,P157,"Runcorn - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P157,71BF5B,000000
P157-863,P157,"Runcorn - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P157,71BF5B,000000
P173-847,P173,"Mt Gravatt Central - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P173,71BF5B,000000
P173-863,P173,"Mt Gravatt Central - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P173,71BF5B,000000
P176-847,P176,"Garden City - City Pre-Paid Rocket via Logan Road",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P176,71BF5B,000000
P176-863,P176,"Garden City - City Pre-Paid Rocket via Logan Road",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P176,71BF5B,000000
P179-847,P179,"Garden City - City Pre-Paid Rocket via Mansfield",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P179,71BF5B,000000
P179-863,P179,"Garden City - City Pre-Paid Rocket via Mansfield",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P179,71BF5B,000000
P189-847,P189,"Holland Park - City Pre-Paid Express",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P189,71BF5B,000000
P189-863,P189,"Holland Park - City Pre-Paid Express",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P189,71BF5B,000000
P201-847,P201,"Carindale  Heights - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P201,71BF5B,000000
P201-863,P201,"Carindale  Heights - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P201,71BF5B,000000
P205-847,P205,"Carindale Heights - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P205,71BF5B,000000
P205-863,P205,"Carindale Heights - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P205,71BF5B,000000
P206-847,P206,"Carindale - City Precincts/Valley Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P206,71BF5B,000000
P206-863,P206,"Carindale - City Precincts/Valley Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P206,71BF5B,000000
P207-847,P207,"Carina - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P207,71BF5B,000000
P207-863,P207,"Carina - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P207,71BF5B,000000
P208-847,P208,"Carindale - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P208,71BF5B,000000
P208-863,P208,"Carindale - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P208,71BF5B,000000
P211-847,P211,"Cannon Hill - City/Valley Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P211,71BF5B,000000
P211-863,P211,"Cannon Hill - City/Valley Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P211,71BF5B,000000
P216-847,P216,"Tingalpa - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P216,71BF5B,000000
P216-863,P216,"Tingalpa - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P216,71BF5B,000000
P217-847,P217,"Carindale - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P217,71BF5B,000000
P217-863,P217,"Carindale - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P217,71BF5B,000000
P221-847,P221,"Wynnum - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P221,71BF5B,000000
P221-863,P221,"Wynnum - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P221,71BF5B,000000
P231-847,P231,"Balmoral - City Pre-Paid Express via Riding Road",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P231,71BF5B,000000
P231-863,P231,"Balmoral - City Pre-Paid Express via Riding Road",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P231,71BF5B,000000
P236-847,P236,"Balmoral - City Pre-Paid Express via Thynne Road",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P236,71BF5B,000000
P236-863,P236,"Balmoral - City Pre-Paid Express via Thynne Road",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P236,71BF5B,000000
P331-847,P331,"Bracken Ridge - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P331,71BF5B,000000
P331-863,P331,"Bracken Ridge - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P331,71BF5B,000000
P332-847,P332,"Zillmere - UQ Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P332,71BF5B,000000
P332-863,P332,"Zillmere - UQ Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P332,71BF5B,000000
P341-847,P341,"Taigum - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P341,71BF5B,000000
P341-863,P341,"Taigum - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P341,71BF5B,000000
P343-847,P343,"Aspley - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P343,71BF5B,000000
P343-863,P343,"Aspley - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P343,71BF5B,000000
P344-847,P344,"Carseldine - City Precincts Pre-Paid Express",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P344,71BF5B,000000
P344-863,P344,"Carseldine - City Precincts Pre-Paid Express",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P344,71BF5B,000000
P384-847,P384,"The Gap - City Precincts Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P384,71BF5B,000000
P384-863,P384,"The Gap - City Precincts Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P384,71BF5B,000000
P426-847,P426,"Kenmore - City Pre-Paid Rocket via Chapel Hill",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P426,71BF5B,000000
P426-863,P426,"Kenmore - City Pre-Paid Rocket via Chapel Hill",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P426,71BF5B,000000
P443-847,P443,"Moggil - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P443,71BF5B,000000
P443-863,P443,"Moggil - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P443,71BF5B,000000
P455-847,P455,"Riverhills - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P455,71BF5B,000000
P455-863,P455,"Riverhills - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P455,71BF5B,000000
P456-847,P456,"Mt Ommaney - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P456,71BF5B,000000
P456-863,P456,"Mt Ommaney - City Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P456,71BF5B,000000
P457-847,P457,"Riverhills - City Precincts Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P457,71BF5B,000000
P457-863,P457,"Riverhills - City Precincts Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P457,71BF5B,000000
P458-847,P458,"Mt Ommaney - City Precincts Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P458,71BF5B,000000
P458-863,P458,"Mt Ommaney - City Precincts Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P458,71BF5B,000000
P459-847,P459,"Riverhills - City Precincts Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P459,71BF5B,000000
P459-863,P459,"Riverhills - City Precincts Pre-Paid Rocket",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P459,71BF5B,000000
P546-860,P546,"Park Ridge - City via Greenbank & Griffith Uni",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P546,71BF5B,000000
P569-862,P569,"Brisbane City - Hyperdome",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P569,71BF5B,000000
P581-862,P581,"Brisbane City - Slacks Creek",,3,http://jp.translink.com.au/travel-information/network-information/buses/T/P581,71BF5B,000000
RBUS-644,RBUS,"Rail Bus SCAS closure",,2,http://www.translink.com.au,00447C,FFFFFF
RPBN-822,RPBN,"Redcliffe Peninsula Line - Beenleigh line",,2,http://www.translink.com.au,00447C,FFFFFF
RPBN-824,RPBN,"Redcliffe Peninsula Line - Beenleigh line",,2,http://www.translink.com.au,00447C,FFFFFF
RPBN-825,RPBN,"Redcliffe Peninsula Line - Beenleigh line",,2,http://www.translink.com.au,00447C,FFFFFF
RPBN-829,RPBN,"Redcliffe Peninsula Line - Beenleigh line",,2,http://www.translink.com.au,00447C,FFFFFF
RPBR-816,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-822,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-824,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-825,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-826,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-827,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-829,RPBR,"Redcliffe Peninsula Line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPCL-816,RPCL,"Redcliffe Peninsula Line - Cleveland line",,2,http://www.translink.com.au,00447C,FFFFFF
RPIP-816,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,http://www.translink.com.au,00447C,FFFFFF
RPIP-822,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,http://www.translink.com.au,00447C,FFFFFF
RPIP-824,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,http://www.translink.com.au,00447C,FFFFFF
RPIP-825,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,http://www.translink.com.au,00447C,FFFFFF
RPIP-829,RPIP,"Redcliffe Peninsula Line - Ipswich line",,2,http://www.translink.com.au,00447C,FFFFFF
RPSP-816,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,http://www.translink.com.au,00447C,FFFFFF
RPSP-822,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,http://www.translink.com.au,00447C,FFFFFF
RPSP-824,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,http://www.translink.com.au,00447C,FFFFFF
RPSP-825,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,http://www.translink.com.au,00447C,FFFFFF
RPSP-826,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,http://www.translink.com.au,00447C,FFFFFF
RPSP-827,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,http://www.translink.com.au,00447C,FFFFFF
RPSP-829,RPSP,"Redcliffe Peninsula Line - Springfield line",,2,http://www.translink.com.au,00447C,FFFFFF
RWBD-816,RWBD,"Rosewood line - Airport line",,2,http://www.translink.com.au,00447C,FFFFFF
RWBR-816,RWBR,"Rosewood line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWBR-822,RWBR,"Rosewood line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWBR-824,RWBR,"Rosewood line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWBR-825,RWBR,"Rosewood line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWBR-829,RWBR,"Rosewood line - Brisbane City",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWCA-816,RWCA,"Rosewood line - Caboolture line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWCA-822,RWCA,"Rosewood line - Caboolture line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWCA-824,RWCA,"Rosewood line - Caboolture line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWCA-825,RWCA,"Rosewood line - Caboolture line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWCA-829,RWCA,"Rosewood line - Caboolture line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
RWIP-816,RWIP,"Rosewood line - Ipswich line",,2,http://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
